0,100,2,74,11,43,72,39,99,58,100,67,88,34,84,0,4
11,75,4,45,21,1,81,0,100,43,88,87,29,100,0,67,0
0,90,36,100,53,76,15,51,67,46,100,20,61,0,10,7,3
100,100,60,84,29,57,11,26,35,0,83,12,53,37,0,31,6
100,94,52,77,4,77,47,100,97,88,76,55,35,28,0,0,9
100,100,38,98,49,62,97,86,98,77,97,36,70,2,0,0,9
41,100,5,70,0,21,39,0,83,22,100,66,57,89,11,75,0
0,57,33,74,79,94,100,100,81,75,65,50,53,25,51,0,1
100,72,75,100,43,80,82,78,92,53,88,17,47,0,0,7,9
31,100,0,62,37,38,100,43,88,80,66,85,62,42,51,0,4
100,100,59,83,24,57,0,29,12,1,73,0,62,26,7,43,6
8,96,0,50,12,6,58,0,96,28,100,71,59,95,11,100,0
32,42,26,0,71,1,100,36,87,79,45,100,0,81,0,41,0
22,93,0,70,69,37,100,0,15,20,51,60,77,94,42,100,8
87,74,63,100,46,71,87,82,100,54,88,17,40,1,0,0,9
60,97,4,83,62,44,93,1,12,0,0,46,11,94,100,100,5
2,100,12,84,0,57,29,37,82,48,100,52,76,27,62,0,4
39,90,14,75,0,34,26,0,75,0,100,35,82,74,42,100,0
100,78,64,100,0,75,57,37,46,0,24,31,82,68,100,98,8
26,91,0,59,33,44,53,10,15,0,22,51,39,95,100,100,5
14,90,51,100,68,78,71,53,100,34,79,11,41,1,0,0,3
100,65,92,100,39,93,9,62,0,27,31,0,60,26,19,28,6
25,100,0,75,9,50,77,49,100,72,77,53,67,26,65,0,4
0,89,59,100,100,74,68,36,27,0,53,1,95,28,15,34,7
100,92,64,100,37,77,20,50,11,21,22,0,35,26,0,40,6
9,88,46,100,60,78,31,55,0,34,10,13,56,7,100,0,2
0,0,31,14,68,33,94,57,100,83,63,100,36,80,82,74,9
0,57,50,74,82,97,100,100,89,75,75,50,64,25,61,0,1
88,100,26,93,38,69,100,88,93,83,91,51,57,22,0,0,9
0,93,46,100,94,90,83,52,69,14,49,0,49,28,100,28,7
37,100,10,81,0,56,21,35,73,41,100,44,65,24,52,0,4
55,100,26,83,0,59,37,39,96,44,100,53,87,26,71,0,4
0,88,5,100,67,98,50,67,63,60,100,36,70,7,5,0,3
0,100,15,87,8,66,20,46,66,50,77,40,87,20,100,0,4
27,73,42,100,62,66,41,30,0,13,38,10,82,0,100,34,2
41,85,77,100,92,73,66,49,100,31,78,5,37,0,0,15,3
54,92,0,100,16,65,66,35,72,0,22,15,56,51,100,84,8
85,100,43,76,11,48,0,17,44,0,100,10,59,20,1,10,6
13,100,0,54,25,13,70,0,100,35,86,81,41,94,6,62,0
81,87,30,73,32,100,81,88,91,57,100,26,79,0,0,9,9
0,54,0,72,42,90,91,100,100,76,74,51,48,26,26,0,1
0,55,30,67,66,82,100,100,81,82,61,56,46,28,39,0,1
97,100,61,95,34,60,25,23,65,0,100,25,53,44,0,31,6
26,70,0,38,14,0,65,4,93,40,100,79,60,100,21,74,0
100,100,68,96,37,75,14,51,0,22,21,0,54,10,15,18,6
0,95,36,100,77,83,76,40,54,0,26,24,54,34,100,39,7
20,90,15,66,37,18,7,0,0,45,15,95,58,100,100,87,5
0,56,25,64,60,89,65,100,45,75,35,49,45,23,100,0,1
61,100,0,84,51,60,100,33,72,0,16,17,41,53,87,84,8
28,69,100,87,40,100,0,67,80,68,91,70,45,35,7,0,9
80,100,29,84,0,47,7,8,79,7,100,41,30,35,20,0,6
53,87,14,80,7,29,50,0,100,26,99,76,49,100,0,77,0
98,74,82,100,6,85,10,60,87,75,100,47,69,17,0,0,9
0,52,38,60,72,78,100,100,96,81,84,54,74,27,73,0,1
10,100,0,77,30,60,73,55,100,71,77,53,64,27,57,0,4
12,83,89,77,80,100,0,84,62,74,100,73,83,36,75,0,9
25,92,30,43,50,1,88,0,100,45,78,87,39,100,0,87,0
0,77,36,100,94,98,100,69,58,44,14,21,29,2,90,0,2
100,69,78,100,37,85,83,77,91,52,97,15,51,0,0,0,9
0,95,48,100,89,80,78,38,51,0,27,21,51,39,100,31,7
6,97,58,100,100,85,76,56,44,29,25,0,0,29,53,37,7
100,100,56,83,22,57,0,29,11,0,68,0,62,24,6,11,6
44,68,58,44,100,7,0,0,7,36,78,68,93,100,11,74,8
0,92,22,99,68,100,100,87,83,64,56,44,32,23,16,0,7
51,63,59,100,79,70,56,31,20,0,0,6,47,24,100,19,2
68,93,24,82,28,39,45,3,0,0,8,66,48,99,100,100,5
37,78,79,100,89,68,60,36,16,13,0,22,56,22,100,0,2
30,96,5,58,0,16,38,0,80,17,100,56,80,93,36,100,0
0,75,33,100,66,77,68,40,60,5,51,0,48,30,100,33,7
0,73,43,100,44,95,38,62,37,29,16,0,22,2,100,3,1
0,57,14,91,50,100,55,66,37,32,24,0,62,6,100,15,2
100,86,49,100,3,79,37,43,59,5,9,0,0,40,43,70,8
22,100,0,54,18,10,100,14,94,56,63,100,59,50,60,0,4
53,98,88,100,100,80,78,60,58,40,57,17,35,0,0,3,3
0,95,53,100,91,86,78,47,68,7,47,0,24,24,100,27,7
0,86,38,100,84,95,82,69,75,43,100,19,68,0,22,2,3
91,79,44,68,0,74,24,100,69,91,83,61,89,30,100,0,9
26,100,69,97,75,64,52,31,23,0,0,19,42,32,100,35,7
0,60,5,56,52,79,100,100,81,75,67,50,57,24,71,0,1
41,80,54,100,92,83,76,49,43,19,0,0,43,17,100,2,2
66,83,100,100,98,98,59,88,29,67,49,38,38,10,0,0,5
22,100,1,52,63,67,62,21,0,0,4,59,28,96,100,97,5
35,100,8,73,0,39,58,24,100,44,100,67,79,34,71,0,4
80,76,47,100,5,72,62,64,75,72,100,29,64,0,0,2,9
0,66,24,96,56,100,45,63,24,30,15,0,57,4,100,7,2
0,84,34,100,100,98,88,75,80,52,100,30,80,9,20,0,3
12,14,56,48,100,84,53,100,32,65,80,30,62,0,0,17,8
0,83,37,100,84,98,76,76,80,44,100,13,62,0,15,4,3
10,100,0,99,51,100,95,89,100,67,91,44,76,22,69,0,7
33,92,72,100,100,88,80,69,61,49,67,27,35,12,0,0,3
47,100,30,73,0,40,22,21,89,23,100,55,71,34,49,0,4
75,82,28,100,0,67,77,36,100,0,16,15,40,55,84,92,8
0,64,23,100,74,84,75,42,61,0,6,1,36,30,100,37,7
0,63,42,81,95,100,79,81,63,60,63,40,74,20,100,0,1
1,84,49,100,89,80,58,51,97,49,100,19,49,0,0,4,3
73,85,93,77,73,100,53,70,100,64,97,21,48,0,0,24,9
0,100,17,94,71,87,51,49,32,11,8,0,24,22,100,35,7
72,85,40,100,61,68,100,90,85,87,88,54,63,16,0,0,9
63,88,87,80,71,100,71,78,100,61,99,21,52,0,0,12,9
100,89,36,100,19,78,87,80,74,71,100,35,69,8,0,0,9
20,66,34,100,41,74,29,32,0,0,8,0,54,4,100,11,1
23,74,29,26,66,0,100,27,99,74,64,100,26,73,0,33,0
0,82,25,100,36,68,21,33,13,7,42,2,71,0,100,1,2
0,94,52,100,100,96,93,52,85,8,62,0,36,24,91,30,7
10,79,14,68,85,47,64,2,0,0,0,49,12,93,100,100,5
39,76,61,100,57,57,33,21,0,1,27,16,64,11,100,0,2
0,83,32,100,84,74,68,36,37,0,7,23,18,45,100,52,7
58,81,90,100,100,96,58,86,38,67,67,36,39,0,0,10,5
0,48,35,57,67,78,99,100,100,88,79,58,63,27,75,0,1
100,100,50,90,20,61,0,29,18,0,76,6,62,31,5,33,6
34,91,8,49,26,2,72,0,100,42,86,93,42,100,0,75,0
0,94,41,100,71,77,53,39,42,0,15,32,47,42,100,40,7
80,98,0,95,55,68,100,34,52,0,0,24,31,64,29,100,8
66,100,100,94,91,69,69,47,95,24,74,2,36,0,0,9,3
0,12,24,39,52,65,81,90,100,100,78,68,56,36,45,0,1
0,60,39,74,73,91,100,100,80,75,67,51,51,25,39,0,1
29,38,61,60,92,83,100,100,73,76,49,50,25,25,0,0,1
0,69,51,82,100,100,95,84,78,63,62,42,51,21,46,0,1
36,63,0,67,53,84,100,100,83,74,66,47,53,21,51,0,1
0,36,30,58,66,79,100,100,91,75,83,50,80,25,72,0,1
41,100,45,99,10,77,0,58,59,49,100,49,71,25,58,0,4
100,100,59,90,22,62,0,29,22,0,76,10,51,37,0,33,6
15,98,0,58,13,17,57,0,96,24,100,67,70,100,29,83,0
65,100,36,87,0,59,87,63,100,82,75,83,51,41,29,0,4
50,65,81,100,76,77,61,31,40,0,0,11,50,10,100,13,1
35,57,0,47,1,0,48,5,86,36,100,83,58,100,12,86,0
100,100,53,79,19,50,0,18,36,0,74,25,52,53,2,38,6
36,60,40,100,57,68,36,29,0,3,15,8,59,0,100,10,2
0,70,14,97,66,100,100,79,66,55,94,27,90,0,41,2,3
22,55,10,60,0,18,46,0,89,28,100,70,68,100,29,69,0
0,68,57,96,82,100,70,59,65,18,18,3,19,0,100,2,1
0,71,34,80,88,100,100,93,78,69,66,46,53,23,41,0,1
66,100,18,75,36,35,27,0,0,28,48,60,100,91,39,98,8
0,83,21,100,62,93,57,46,51,0,29,10,56,21,100,28,7
7,85,29,100,28,70,26,55,83,58,100,31,55,11,0,0,3
0,42,7,64,52,83,100,100,94,78,67,52,43,26,22,0,1
0,55,37,83,64,100,54,66,49,32,33,0,22,6,100,8,1
0,73,27,86,73,100,100,98,89,72,83,46,82,20,85,0,1
38,100,100,92,88,77,75,62,50,46,25,30,12,15,0,0,1
30,84,43,61,100,38,64,4,0,0,6,47,25,88,90,100,5
23,100,9,78,0,45,57,28,100,38,58,62,42,32,43,0,4
67,100,24,79,0,51,0,20,43,0,100,6,88,28,29,30,6
21,97,0,61,11,14,60,0,100,30,92,78,49,100,23,76,0
0,24,43,47,75,73,100,100,71,82,43,55,18,28,3,0,1
91,100,48,79,23,50,18,18,62,0,100,18,55,38,0,34,6
4,77,42,100,97,95,77,62,90,49,100,15,49,0,0,12,3
0,51,35,69,78,91,100,100,81,75,62,50,40,25,24,0,1
32,78,92,100,100,72,68,38,29,6,0,0,0,32,81,35,7
61,100,22,71,9,34,33,0,88,4,100,37,50,50,0,30,6
36,100,8,70,0,27,28,0,68,10,96,44,100,84,61,86,0
77,100,65,90,24,61,0,28,33,0,100,8,69,32,2,27,6
41,89,75,99,100,100,83,79,59,59,35,39,10,19,0,0,1
25,81,61,100,85,77,57,53,100,42,93,7,36,0,0,22,3
100,100,56,89,22,59,0,26,24,0,77,11,77,39,22,36,6
86,86,69,100,27,69,82,33,46,0,0,31,66,65,100,94,8
0,40,38,60,74,80,100,100,76,76,55,50,38,25,22,0,1
90,100,52,82,22,54,0,24,24,0,82,5,100,23,42,22,6
29,74,97,77,100,100,0,84,2,59,100,71,44,35,7,0,9
4,65,14,100,24,66,16,28,0,1,34,0,66,0,100,0,2
100,100,75,79,40,60,0,43,17,31,60,41,31,21,17,0,4
41,100,9,70,0,30,33,0,88,15,100,54,79,92,28,88,0
41,93,32,64,32,23,0,0,0,32,51,56,100,82,58,100,8
21,85,73,100,100,96,44,87,10,74,62,51,47,0,0,11,5
52,98,100,100,100,80,63,61,93,40,96,16,51,3,0,0,3
69,100,65,96,31,71,0,46,40,32,100,46,77,26,67,0,4
0,70,63,80,90,100,100,89,100,67,92,44,84,22,71,0,1
23,100,15,75,0,40,60,29,94,60,100,70,86,35,78,0,4
32,87,24,54,81,100,0,72,18,44,36,0,100,44,19,49,8
82,73,74,100,32,75,73,38,78,0,0,2,34,33,100,60,8
81,98,26,93,59,67,95,100,88,66,100,24,48,0,0,14,9
0,100,30,99,67,97,100,93,72,75,53,51,44,23,52,0,7
57,82,65,100,100,88,89,64,79,39,75,13,39,2,0,0,3
12,97,0,100,58,98,100,84,93,62,71,41,46,21,32,0,7
0,89,15,100,56,97,39,64,12,33,12,2,57,0,100,11,2
0,79,25,50,98,25,71,0,10,16,50,47,100,76,83,100,8
0,85,20,100,47,85,33,53,12,23,27,0,64,2,100,9,2
20,84,39,45,43,9,7,0,0,47,15,91,57,100,100,88,5
0,100,57,100,68,81,72,62,91,43,100,24,62,8,9,0,3
66,89,93,100,80,69,68,48,100,23,80,0,40,1,0,6,3
43,100,17,84,0,62,29,43,84,47,100,43,71,22,49,0,4
42,91,48,52,52,15,8,0,0,31,11,70,53,90,100,100,5
10,87,58,100,92,84,64,58,62,36,100,17,55,0,0,1,3
0,80,44,100,74,70,52,33,20,0,5,30,45,41,100,41,7
100,100,77,97,45,71,17,43,0,12,32,0,62,24,24,29,6
0,90,38,100,68,70,59,33,32,0,2,27,35,42,100,41,7
69,78,31,98,21,62,61,21,0,0,10,40,79,72,100,100,8
67,100,33,79,6,49,0,16,47,0,100,12,70,29,13,25,6
74,69,100,100,84,86,70,51,47,19,0,0,36,7,98,10,1
0,100,11,93,7,62,32,44,68,52,100,58,86,29,71,0,4
79,70,18,71,38,100,72,80,85,48,100,16,57,0,0,15,9
6,74,37,100,66,91,54,53,27,21,0,0,53,0,100,3,2
100,100,60,91,23,63,0,32,12,0,65,6,69,36,11,38,6
100,100,72,86,52,71,34,57,17,43,7,29,0,14,0,0,1
28,94,100,100,100,96,22,90,15,58,86,51,65,0,0,8,5
20,62,15,17,58,0,99,20,100,65,69,100,23,98,0,60,0
79,90,61,100,26,73,44,60,97,50,100,17,51,0,0,8,5
3,97,90,100,100,71,75,38,61,4,31,0,0,26,90,28,7
40,79,45,55,69,19,15,0,13,36,67,68,100,100,0,99,8
32,95,100,100,55,95,0,71,7,45,73,33,78,7,11,0,5
78,62,60,100,12,65,94,32,100,0,0,14,60,53,72,83,8
50,100,63,96,30,65,0,36,13,8,85,22,100,30,80,0,4
47,68,59,100,100,94,81,56,47,23,0,3,45,9,99,0,2
24,100,7,72,0,42,6,13,60,9,100,29,43,23,9,0,6
46,90,77,100,100,76,70,50,92,36,93,8,47,0,0,6,3
93,93,60,100,19,71,0,39,23,8,100,9,86,26,38,0,6
67,99,18,97,32,47,69,0,0,4,45,49,100,91,42,100,8
38,99,0,55,5,1,70,0,100,49,78,100,23,84,13,30,0
60,100,32,69,0,37,42,29,100,29,85,51,68,38,60,0,4
31,100,0,82,47,46,97,12,44,0,31,33,95,61,100,91,8
75,97,0,100,47,68,100,35,63,0,5,23,39,63,86,97,8
6,86,49,100,100,76,61,40,20,4,41,0,74,23,0,27,7
45,100,7,61,0,10,60,0,100,43,96,93,38,96,15,48,0
22,91,24,64,80,38,67,0,0,13,4,57,26,97,100,100,5
58,86,82,100,100,80,73,60,84,36,75,16,37,9,0,0,3
36,68,72,100,81,90,63,46,47,7,0,2,49,0,100,2,1
66,100,38,69,0,40,43,34,100,37,94,63,60,35,41,0,4
0,100,14,96,75,97,100,89,61,71,40,48,36,23,47,0,7
21,100,0,79,0,54,42,37,83,52,79,49,81,24,100,0,4
100,91,41,100,0,74,48,57,93,81,88,65,74,32,57,0,9
17,81,43,100,100,91,75,63,49,37,98,16,62,0,0,1,3
88,100,65,83,33,54,0,30,65,27,100,48,98,31,94,0,4
56,91,12,77,65,37,74,0,0,18,50,59,100,99,24,100,8
51,100,21,77,2,49,0,20,45,0,100,17,51,27,4,7,6
19,91,9,66,63,43,42,0,0,12,11,64,34,100,100,97,5
25,68,51,100,52,78,54,42,54,5,0,0,43,1,100,1,1
42,78,2,60,0,9,48,0,91,29,100,78,55,100,16,71,0
100,97,49,100,11,82,10,51,54,52,76,29,47,5,0,0,5
31,72,56,100,70,76,47,45,15,17,0,4,50,0,100,0,2
0,88,34,100,92,97,74,72,62,46,100,24,89,3,31,0,3
30,59,17,78,80,100,100,98,67,74,30,50,3,25,0,0,1
